stato0,stato1,profit1,profit2,profit3,price_chosen
1.0,4.0,-601568.0,-44271.0,85488.77709567314,429.0224458086538
2.0,0.0,283868.0,288855.0,300000.0,86.80751886403931
8.0,0.0,-1820396.0,356484.0,300000.0,475.74734490803644
7.0,5.0,-1339286.0,-1260091.0,300000.0,86.80751886403931
3.0,1.0,129846.0,441315.0,-1896182.7228769048,817.3363315507647
0.0,7.0,386880.0,-2095985.0,300000.0,475.74734490803644
1.0,0.0,-248823.0,276290.0,300000.0,523.0380261533994
9.0,9.0,-2858871.0,-3314988.0,300000.0,429.0224458086538
5.0,1.0,-1342548.0,-49579.0,300000.0,429.0224458086538
0.0,4.0,143820.0,-758160.0,299999.9999999999,378.9995782104062
7.0,6.0,-1527920.0,-916223.0,300000.0,86.80751886403931
9.0,2.0,-2950484.0,131225.0,300000.0,523.0380261533994
7.0,0.0,-1462194.0,152766.0,300000.0,317.5037515805274
7.0,9.0,-1888214.0,-3672348.0,300000.0,475.74734490803644
3.0,0.0,-775113.0,379292.0,300000.0,475.74734490803644
9.0,8.0,-3005409.0,-2733245.0,-49437.26826132857,573.7886178346938
1.0,3.0,-33084.0,-1177061.0,300000.0,475.74734490803644
4.0,7.0,-1223331.0,-1237216.0,300000.0,429.0224458086538
1.0,8.0,266868.0,-1017128.0,300000.0,86.80751886403931
8.0,3.0,-1507307.0,-66222.0,300000.0,475.74734490803644
5.0,2.0,-247599.0,-509566.0,90034.23367143492,378.9995782104062
6.0,5.0,-831292.0,-739927.0,300000.0,429.0224458086538
6.0,0.0,-1604700.0,429097.0,299999.9999999999,378.9995782104062
8.0,9.0,-1093888.0,-3600545.0,299999.9999999999,378.9995782104062
5.0,7.0,-775847.0,-1230316.0,300000.0,475.74734490803644
7.0,9.0,-2671651.0,-2383410.0,300000.0,475.74734490803644
5.0,6.0,-697920.0,-1549303.0,247667.79206011607,475.74734490803644
6.0,7.0,-1359638.0,-2646477.0,300000.0,86.80751886403931
8.0,9.0,-2258404.0,-2820310.0,299999.9999999999,378.9995782104062
1.0,0.0,-936685.0,476346.0,300000.0,523.0380261533994
2.0,2.0,-165489.0,409451.0,-2013061.818288664,817.3363315507647
8.0,4.0,-1238757.0,-990048.0,-69264.84646429983,523.0380261533994
0.0,8.0,336536.0,-2841444.0,300000.0,475.74734490803644
8.0,8.0,-2688105.0,-3648125.0,300000.0,317.5037515805274
1.0,7.0,116590.0,-1240066.0,300000.0,429.0224458086538
4.0,8.0,-854920.0,-2434056.0,300000.0,86.80751886403931
0.0,3.0,230066.0,-137598.0,195541.2657300064,317.5037515805274
8.0,4.0,-3553834.0,-1259584.0,208468.34542315523,523.0380261533994
7.0,7.0,-2612177.0,-2467368.0,-276657.5609238674,573.7886178346938
9.0,8.0,-3438627.0,-2006404.0,-120587.05687283073,573.7886178346938
1.0,6.0,-331596.0,-1400215.0,300000.0,429.0224458086538
8.0,8.0,-2621463.0,-2521814.0,300000.0,317.5037515805274
8.0,0.0,-2960474.0,660264.0,300000.0,475.74734490803644
4.0,2.0,-1466646.0,-490671.0,-358135.5446563938,573.7886178346938
0.0,4.0,257984.0,-700581.0,299999.9999999999,378.9995782104062
8.0,0.0,-3121076.0,444752.0,300000.0,475.74734490803644
8.0,9.0,-1486652.0,-2853582.0,299999.9999999999,378.9995782104062
7.0,9.0,-2276028.0,-2527130.0,300000.0,475.74734490803644
1.0,5.0,-514750.0,-855514.0,300000.0,317.5037515805274
1.0,0.0,-148966.0,292552.0,300000.0,523.0380261533994
2.0,3.0,-715800.0,-1019112.0,300000.0,475.74734490803644
0.0,8.0,346408.0,-3051666.0,300000.0,475.74734490803644
6.0,7.0,-1131968.0,-847852.0,300000.0,86.80751886403931
8.0,0.0,-2938317.0,585752.0,300000.0,475.74734490803644
0.0,7.0,667096.0,-1303056.0,300000.0,86.80751886403931
7.0,4.0,-2272270.0,1464.0,300000.0,317.5037515805274
0.0,0.0,474672.0,-383926.0,300000.0,475.74734490803644
6.0,1.0,-1924340.0,35934.0,300000.0,475.74734490803644
0.0,4.0,61920.0,-310620.0,207145.10333845043,378.9995782104062
1.0,3.0,-799672.0,-915235.0,190102.3633262436,475.74734490803644
6.0,6.0,-1980912.0,-769765.0,-28467.880424334668,523.0380261533994
0.0,8.0,461970.0,-2974080.0,300000.0,475.74734490803644
7.0,5.0,-1178264.0,-1382380.0,300000.0,86.80751886403931
1.0,5.0,-306460.0,-580222.0,300000.0,317.5037515805274
0.0,2.0,-71262.0,241468.0,300000.0,86.80751886403931
0.0,7.0,-196614.0,-1273863.0,300000.0,475.74734490803644
3.0,0.0,-662008.0,561639.0,300000.0,475.74734490803644
1.0,8.0,440967.0,-2981512.0,300000.0,86.80751886403931
8.0,4.0,-2509918.0,-943176.0,-225130.17825801286,523.0380261533994
8.0,0.0,-2806106.0,390216.0,300000.0,475.74734490803644
3.0,7.0,-383260.0,-1460008.0,300000.0,86.80751886403931
0.0,0.0,543460.0,54038.0,300000.0,475.74734490803644
4.0,3.0,-1467338.0,-518695.0,194889.50077687972,429.0224458086538
2.0,0.0,153140.0,144700.0,300000.0,86.80751886403931
0.0,0.0,407491.0,30628.0,300000.0,475.74734490803644
8.0,9.0,-2140140.0,-2727383.0,299999.9999999999,378.9995782104062
9.0,9.0,-1993595.0,-2150678.0,300000.0,429.0224458086538
6.0,7.0,-1687312.0,-1179845.0,300000.0,86.80751886403931
0.0,3.0,268855.0,101560.0,190461.205704718,317.5037515805274
8.0,0.0,-2501429.0,485013.0,-153866.79670724296,573.7886178346938
0.0,7.0,432588.0,-1587393.0,300000.0,475.74734490803644
3.0,7.0,-984216.0,-2310462.0,300000.0,86.80751886403931
4.0,9.0,134705.0,-2679132.0,-264034.21133150416,573.7886178346938
0.0,9.0,528660.0,-2274182.0,300000.0,523.0380261533994
8.0,1.0,-1576937.0,163680.0,-44273.17070081644,573.7886178346938
6.0,4.0,-1407337.0,-21636.0,299999.9999999999,378.9995782104062
1.0,7.0,-73125.0,-1441998.0,300000.0,429.0224458086538
9.0,8.0,-3684053.0,-1913352.0,-91897.62598109595,573.7886178346938
7.0,7.0,-2735390.0,-2259320.0,-151571.642235904,573.7886178346938
7.0,1.0,-1280104.0,-12816.0,300000.0,429.0224458086538
0.0,1.0,209309.0,-181884.0,299999.9999999999,378.9995782104062
8.0,9.0,-2853172.0,-1765247.0,299999.9999999999,378.9995782104062
0.0,0.0,301716.0,187011.0,300000.0,475.74734490803644
8.0,8.0,-2069298.0,-3000267.0,300000.0,317.5037515805274
1.0,0.0,-442661.0,227810.0,300000.0,523.0380261533994
3.0,0.0,-658395.0,477704.0,300000.0,475.74734490803644
5.0,6.0,-816626.0,-1229867.0,300000.0,475.74734490803644
8.0,0.0,-1958935.0,670089.0,300000.0,429.0224458086538
4.0,8.0,-211364.0,-2285371.0,300000.0,86.80751886403931
9.0,1.0,-3370241.0,132687.0,300000.0,475.74734490803644
0.0,8.0,440504.0,-1940676.0,-1827526.4710266404,817.3363315507647
4.0,1.0,73415.0,83946.0,300000.0,86.80751886403931
0.0,8.0,322125.0,-2234058.0,-546315.7426305658,632.0505919571066
0.0,6.0,-346592.0,-1303848.0,292041.0088575814,378.9995782104062
2.0,7.0,-534849.0,-2124744.0,252901.0128541044,475.74734490803644
6.0,2.0,-739469.0,-1026281.0,221025.94074526592,475.74734490803644
1.0,0.0,-306024.0,350280.0,278555.44092771085,523.0380261533994
7.0,0.0,-2242032.0,191661.0,300000.0,317.5037515805274
0.0,6.0,464172.0,-1639737.0,299999.9999999999,378.9995782104062
6.0,3.0,-1484052.0,-958806.0,299999.9999999999,378.9995782104062
6.0,7.0,-1198581.0,-1552904.0,300000.0,86.80751886403931
8.0,0.0,-2135659.0,180312.0,300000.0,475.74734490803644
6.0,0.0,-410679.0,226800.0,264374.0396482217,378.9995782104062
5.0,2.0,-595101.0,-591729.0,28257.302423138754,378.9995782104062
2.0,4.0,-946954.0,-1016508.0,156800.0491826809,475.74734490803644
2.0,2.0,-10623.0,52116.0,-1489936.7171110942,705.5328013839551
2.0,0.0,-18444.0,-306778.0,300000.0,86.80751886403931
4.0,1.0,-143035.0,-85143.0,300000.0,86.80751886403931
8.0,1.0,-3341865.0,299840.0,-171654.24386011832,573.7886178346938
7.0,8.0,-1419166.0,-2358446.0,300000.0,317.5037515805274
2.0,1.0,185905.0,-400606.0,262100.04217895924,378.9995782104062
0.0,7.0,424268.0,-2776671.0,300000.0,475.74734490803644
9.0,9.0,-2372172.0,-2594606.0,300000.0,429.0224458086538
1.0,7.0,305094.0,-1846650.0,300000.0,429.0224458086538
3.0,2.0,31971.0,-462902.0,81317.24337259564,378.9995782104062
0.0,0.0,188046.0,295084.0,300000.0,523.0380261533994
8.0,1.0,-2355599.0,182251.0,-31649.821108452976,573.7886178346938
4.0,2.0,-71819.0,-859938.0,-257722.53653532243,573.7886178346938
2.0,6.0,-73230.0,-1425607.0,300000.0,86.80751886403931
5.0,1.0,-962936.0,-545868.0,274258.6532514808,429.0224458086538
9.0,8.0,-3631645.0,-1424418.0,-30502.243872783612,573.7886178346938
2.0,0.0,-26936.0,-265503.0,300000.0,86.80751886403931
0.0,8.0,163246.0,-2978506.0,300000.0,523.0380261533994
9.0,0.0,-1716906.0,152988.0,300000.0,86.80751886403931
5.0,9.0,-714346.0,-1652055.0,171072.46952992212,475.74734490803644
0.0,8.0,247416.0,-1689109.0,300000.0,523.0380261533994
7.0,0.0,-1608219.0,495472.0,300000.0,317.5037515805274
9.0,8.0,-2162699.0,-1637746.0,-23042.99184093275,573.7886178346938
0.0,7.0,367484.0,-1306097.0,300000.0,475.74734490803644
9.0,3.0,-3097722.0,-994437.0,300000.0,429.0224458086538
7.0,4.0,-2244222.0,2355.0,300000.0,317.5037515805274
2.0,8.0,-484121.0,-3372652.0,300000.0,475.74734490803644
1.0,7.0,328604.0,-2144811.0,-553268.2991420939,632.0505919571066
3.0,0.0,-398509.0,440847.0,300000.0,475.74734490803644
9.0,7.0,-3139783.0,-1812910.0,-115996.74793015304,573.7886178346938
8.0,5.0,-1448766.0,-736324.0,300000.0,86.80751886403931
2.0,1.0,172210.0,-449871.0,299999.9999999999,378.9995782104062
6.0,2.0,-1721377.0,26365.0,300000.0,475.74734490803644
8.0,9.0,-2216084.0,-2566241.0,299999.9999999999,378.9995782104062
7.0,4.0,-1589906.0,201676.0,300000.0,317.5037515805274
1.0,7.0,-296827.0,-2150666.0,299999.9999999999,378.9995782104062
5.0,1.0,-414039.0,-289804.0,300000.0,429.0224458086538
8.0,5.0,-2347367.0,-341616.0,300000.0,86.80751886403931
5.0,9.0,-957477.0,-3744968.0,300000.0,475.74734490803644
1.0,9.0,213747.0,-2146250.0,300000.0,429.0224458086538
7.0,4.0,-2158253.0,-607426.0,300000.0,317.5037515805274
9.0,1.0,-2380739.0,361760.0,300000.0,475.74734490803644
7.0,0.0,-565122.0,547956.0,300000.0,317.5037515805274
0.0,5.0,346836.0,-579552.0,300000.0,317.5037515805274
1.0,5.0,-578551.0,-591118.0,300000.0,317.5037515805274
5.0,8.0,-1477599.0,-1571685.0,215792.7199512776,475.74734490803644
3.0,4.0,67507.0,-551258.0,300000.0,86.80751886403931
6.0,6.0,-1748154.0,-994238.0,-201070.42905495642,523.0380261533994
6.0,3.0,-1653420.0,-113718.0,299999.9999999999,378.9995782104062
1.0,7.0,-4048.0,-1536190.0,299999.9999999999,378.9995782104062
3.0,8.0,-223532.0,-2088212.0,153703.3459792491,429.0224458086538
4.0,3.0,-812348.0,-593170.0,8693.759295924101,429.0224458086538
7.0,1.0,-1449407.0,201108.0,300000.0,429.0224458086538
7.0,8.0,-1016657.0,-3402264.0,300000.0,317.5037515805274
7.0,5.0,-1128745.0,-534354.0,300000.0,86.80751886403931
1.0,5.0,-544599.0,-56170.0,300000.0,317.5037515805274
9.0,8.0,-2066010.0,-2361155.0,-141243.4471148795,573.7886178346938
1.0,8.0,278613.0,-2037402.0,300000.0,86.80751886403931
8.0,1.0,-2026835.0,220815.0,-171080.45524228364,573.7886178346938
6.0,4.0,-1534630.0,-287560.0,299999.9999999999,378.9995782104062
7.0,7.0,-1953558.0,-2556635.0,-323134.43896847754,573.7886178346938
9.0,7.0,-2349516.0,-1332705.0,-151571.642235904,573.7886178346938
7.0,8.0,-2142424.0,-1617577.0,300000.0,317.5037515805274
1.0,5.0,334002.0,-705444.0,300000.0,317.5037515805274
0.0,0.0,189963.0,-30918.0,300000.0,523.0380261533994
9.0,2.0,-2247028.0,-746615.0,220498.2200246835,523.0380261533994
8.0,1.0,-1557235.0,240218.0,-67798.50403203885,573.7886178346938
6.0,0.0,-1072725.0,114328.0,299999.9999999999,378.9995782104062
8.0,7.0,-2968823.0,-2333088.0,299999.9999999999,378.9995782104062
8.0,5.0,-2194360.0,-680011.0,300000.0,86.80751886403931
3.0,8.0,-705129.0,-2895210.0,300000.0,429.0224458086538
3.0,0.0,-509647.0,324764.0,300000.0,475.74734490803644
4.0,6.0,-1272773.0,-704788.0,300000.0,86.80751886403931
6.0,3.0,-1426274.0,-429393.0,225337.08309254993,378.9995782104062
8.0,5.0,-1682164.0,-308515.0,300000.0,86.80751886403931
7.0,0.0,-1190173.0,336168.0,295237.443726292,317.5037515805274
4.0,9.0,-111394.0,-2140461.0,-2097247.460438393,817.3363315507647
1.0,8.0,583544.0,-1801073.0,300000.0,86.80751886403931
8.0,6.0,-2751312.0,-478818.0,300000.0,86.80751886403931
9.0,2.0,-3618392.0,85930.0,163487.07517396286,523.0380261533994
7.0,7.0,-1293468.0,-2269389.0,-437318.37391758163,573.7886178346938
7.0,8.0,-1240413.0,-2543956.0,300000.0,317.5037515805274
9.0,8.0,-3238472.0,-3040743.0,-29354.66663711425,573.7886178346938
8.0,7.0,-1313938.0,-1635404.0,299999.9999999999,378.9995782104062
8.0,0.0,-2959220.0,284480.0,300000.0,475.74734490803644
7.0,8.0,-1355550.0,-1862952.0,300000.0,317.5037515805274
6.0,9.0,-1680634.0,-1653958.0,-444777.6259494326,573.7886178346938
7.0,7.0,-1701206.0,-2030160.0,-417235.7722933673,573.7886178346938
0.0,8.0,497055.0,-2513344.0,248742.27343696705,523.0380261533994
7.0,5.0,-1132680.0,-577629.0,300000.0,86.80751886403931
0.0,2.0,209142.0,246402.0,300000.0,86.80751886403931
3.0,1.0,-357514.0,-105344.0,300000.0,475.74734490803644
9.0,1.0,-1843328.0,9044.0,300000.0,475.74734490803644
5.0,0.0,-982056.0,104127.0,86623.23746754124,378.9995782104062
5.0,4.0,-1227676.0,-1442001.0,299999.9999999999,378.9995782104062
6.0,9.0,-1749078.0,-2845760.0,-443056.26009592856,573.7886178346938
1.0,7.0,-321260.0,-854524.0,299999.9999999999,378.9995782104062
4.0,9.0,-974699.0,-2110225.0,-52004.591601237655,523.0380261533994
8.0,3.0,-1339683.0,-695020.0,300000.0,475.74734490803644
3.0,3.0,-1443954.0,-834854.0,173451.20625446225,475.74734490803644
9.0,1.0,-2196616.0,35028.0,300000.0,475.74734490803644
5.0,6.0,-1477995.0,-2348699.0,300000.0,475.74734490803644
2.0,2.0,-503400.0,-683633.0,287129.3266257404,429.0224458086538
1.0,5.0,-304038.0,-552540.0,300000.0,317.5037515805274
9.0,1.0,-1665243.0,315576.0,300000.0,475.74734490803644
0.0,0.0,168434.0,42885.0,300000.0,523.0380261533994
6.0,5.0,-1872558.0,-1552890.0,300000.0,429.0224458086538
9.0,9.0,-1770462.0,-2785810.0,300000.0,429.0224458086538
4.0,3.0,-513789.0,-897990.0,300000.0,429.0224458086538
2.0,0.0,314.0,114060.0,300000.0,86.80751886403931
4.0,7.0,-1441315.0,-1598058.0,300000.0,429.0224458086538
1.0,8.0,392.0,-2980010.0,300000.0,86.80751886403931
4.0,4.0,-976640.0,-1711501.0,300000.0,429.0224458086538
0.0,1.0,277088.0,-239352.0,299999.9999999999,378.9995782104062
9.0,6.0,-3671851.0,-2282529.0,300000.0,475.74734490803644
4.0,8.0,190142.0,-3397052.0,300000.0,86.80751886403931
7.0,2.0,-1797015.0,-762300.0,118740.2615900382,475.74734490803644
0.0,0.0,297243.0,164980.0,300000.0,523.0380261533994
0.0,3.0,48386.0,-383048.0,300000.0,317.5037515805274
6.0,9.0,-906833.0,-2270566.0,-409776.5202615163,573.7886178346938
8.0,8.0,-2748676.0,-2660890.0,300000.0,317.5037515805274
0.0,0.0,337771.0,-4694.0,300000.0,523.0380261533994
9.0,4.0,-2764215.0,-137711.0,300000.0,317.5037515805274
9.0,8.0,-3161398.0,-2360402.0,-85012.16256707953,573.7886178346938
0.0,7.0,168690.0,-1246207.0,300000.0,475.74734490803644
2.0,5.0,-139944.0,-920322.0,300000.0,86.80751886403931
3.0,2.0,-381268.0,-494304.0,198807.11261782155,378.9995782104062
5.0,1.0,-1460344.0,-684755.0,300000.0,429.0224458086538
4.0,8.0,196640.0,-2118265.0,300000.0,86.80751886403931
2.0,3.0,-749192.0,-319623.0,97807.37841408444,475.74734490803644
1.0,8.0,271082.0,-2705028.0,300000.0,86.80751886403931
0.0,2.0,198429.0,-150043.0,300000.0,86.80751886403931
7.0,3.0,-1477352.0,-880160.0,231968.12967815087,475.74734490803644
3.0,7.0,694.0,-1351413.0,300000.0,86.80751886403931
6.0,0.0,-2023634.0,201640.0,299999.9999999999,378.9995782104062
4.0,8.0,147760.0,-2882672.0,300000.0,86.80751886403931
8.0,8.0,-2124753.0,-1641856.0,300000.0,317.5037515805274
0.0,7.0,428504.0,-1811022.0,197238.5734998642,475.74734490803644
1.0,7.0,369252.0,-2102194.0,299999.9999999999,378.9995782104062
3.0,7.0,-433954.0,-2408300.0,300000.0,86.80751886403931
0.0,1.0,324639.0,-460114.0,299999.9999999999,378.9995782104062
3.0,6.0,-875449.0,-2332495.0,-462066.4041055029,523.0380261533994
9.0,0.0,-3157191.0,324843.0,300000.0,86.80751886403931
0.0,9.0,366800.0,-1988409.0,300000.0,523.0380261533994
2.0,0.0,299859.0,-389424.0,300000.0,86.80751886403931
4.0,7.0,-1229818.0,-1483009.0,300000.0,429.0224458086538
4.0,9.0,-975087.0,-2917323.0,-348044.1144040618,523.0380261533994
4.0,0.0,-745272.0,161217.0,282839.10216765385,429.0224458086538
3.0,0.0,-509025.0,-92354.0,-112948.6953801756,475.74734490803644
7.0,1.0,-1104237.0,193804.0,300000.0,429.0224458086538
1.0,9.0,-194634.0,-2451882.0,197463.63545173174,429.0224458086538
4.0,2.0,-915990.0,134942.0,-861921.951115255,573.7886178346938
6.0,2.0,-2276655.0,-1357764.0,300000.0,475.74734490803644
7.0,9.0,-1389805.0,-1805794.0,300000.0,475.74734490803644
4.0,9.0,-324379.0,-3569133.0,-436960.57885013963,523.0380261533994
5.0,1.0,-1038437.0,-149967.0,300000.0,429.0224458086538
3.0,1.0,-823179.0,227472.0,11221.36164082191,475.74734490803644
7.0,9.0,-1626088.0,-3329195.0,300000.0,475.74734490803644
0.0,9.0,510358.0,-1709636.0,139427.32597090653,523.0380261533994
8.0,8.0,-2003645.0,-2940069.0,300000.0,317.5037515805274
0.0,0.0,278022.0,280592.0,284308.8592153981,523.0380261533994
4.0,9.0,-755169.0,-2822216.0,-615766.6340641713,573.7886178346938
0.0,4.0,274590.0,-128029.0,299999.9999999999,378.9995782104062
0.0,8.0,364350.0,-2663010.0,300000.0,523.0380261533994
3.0,7.0,-33300.0,-2594647.0,300000.0,86.80751886403931
8.0,0.0,-1397451.0,36805.0,300000.0,475.74734490803644
7.0,1.0,-720664.0,-91130.0,300000.0,429.0224458086538
3.0,3.0,-627142.0,-1426272.0,205326.27836330072,475.74734490803644
0.0,0.0,-363894.0,364506.0,300000.0,523.0380261533994
9.0,8.0,-3379124.0,-2670128.0,-28780.878019279568,573.7886178346938
2.0,8.0,-617796.0,-2360892.0,300000.0,475.74734490803644
4.0,1.0,225788.0,-41121.0,300000.0,86.80751886403931
8.0,0.0,-2275719.0,419891.0,300000.0,475.74734490803644
4.0,6.0,-530539.0,-1263461.0,300000.0,86.80751886403931
4.0,8.0,111591.0,-1735828.0,300000.0,86.80751886403931
6.0,8.0,-851591.0,-2233376.0,300000.0,317.5037515805274
8.0,0.0,-2823516.0,275206.0,300000.0,475.74734490803644
1.0,0.0,244508.0,370349.0,239850.6269923593,523.0380261533994
0.0,8.0,323820.0,-1871958.0,300000.0,523.0380261533994
0.0,0.0,130680.0,82885.0,300000.0,523.0380261533994
8.0,5.0,-2459257.0,-1197072.0,300000.0,86.80751886403931
0.0,7.0,540756.0,-2185739.0,300000.0,475.74734490803644
7.0,0.0,-695420.0,285663.0,197763.79199107015,317.5037515805274
4.0,9.0,-902400.0,-2184659.0,-340921.88612135313,573.7886178346938
9.0,1.0,-2597868.0,252396.0,300000.0,475.74734490803644
7.0,8.0,-1906824.0,-3511552.0,300000.0,317.5037515805274
0.0,8.0,530580.0,-1708581.0,300000.0,523.0380261533994
0.0,4.0,-388381.0,-1112216.0,127934.19149247557,378.9995782104062
9.0,9.0,-3143084.0,-2051204.0,300000.0,429.0224458086538
4.0,3.0,-1133654.0,-1352229.0,300000.0,429.0224458086538
1.0,9.0,-418500.0,-3555030.0,300000.0,429.0224458086538
3.0,7.0,-497876.0,-2647008.0,300000.0,86.80751886403931
9.0,7.0,-2053260.0,-1865204.0,-138948.29264354077,573.7886178346938
4.0,7.0,-1126828.0,-2566512.0,300000.0,429.0224458086538
9.0,1.0,-2913040.0,262310.0,300000.0,475.74734490803644
8.0,0.0,-1894657.0,406098.0,300000.0,475.74734490803644
4.0,0.0,-627185.0,-224586.0,300000.0,429.0224458086538
2.0,2.0,-490064.0,-341638.0,300000.0,429.0224458086538
9.0,5.0,-1873867.0,-938400.0,300000.0,317.5037515805274
4.0,5.0,-351194.0,-1276450.0,300000.0,429.0224458086538
5.0,6.0,-1110830.0,-1960286.0,294291.0318611036,475.74734490803644
1.0,0.0,-223827.0,377642.0,300000.0,523.0380261533994
0.0,1.0,223546.0,164028.0,299999.9999999999,378.9995782104062
8.0,3.0,-1326957.0,-1412271.0,289057.81106711505,475.74734490803644
8.0,5.0,-1678800.0,-1127220.0,300000.0,86.80751886403931
1.0,8.0,214174.0,-2116737.0,300000.0,86.80751886403931
9.0,2.0,-2591913.0,128315.0,300000.0,523.0380261533994
9.0,5.0,-2633304.0,-442212.0,300000.0,317.5037515805274
4.0,5.0,-1534561.0,-887630.0,134397.33591785957,429.0224458086538
3.0,0.0,-761975.0,15775.0,300000.0,523.0380261533994
4.0,1.0,-1097328.0,142290.0,300000.0,86.80751886403931
1.0,2.0,-436272.0,-362488.0,257658.48630318465,475.74734490803644
7.0,8.0,-1783487.0,-2472029.0,300000.0,317.5037515805274
1.0,8.0,-104784.0,-1049076.0,300000.0,86.80751886403931
8.0,9.0,-2857457.0,-2652361.0,299999.9999999999,378.9995782104062
9.0,0.0,-3771159.0,348390.0,300000.0,86.80751886403931
8.0,8.0,-1810144.0,-1677180.0,300000.0,317.5037515805274
0.0,8.0,469938.0,-1834548.0,224682.5242339105,523.0380261533994
6.0,1.0,-762482.0,-458879.0,87340.93682610779,475.74734490803644
4.0,2.0,-969621.0,-903259.0,-301904.26010859385,573.7886178346938
4.0,0.0,-457138.0,-35326.0,251949.48606943083,429.0224458086538
1.0,5.0,-574567.0,19888.0,134898.0491781257,317.5037515805274
7.0,3.0,-2186356.0,-734634.0,97331.63106917636,475.74734490803644
3.0,9.0,-90720.0,-3642659.0,300000.0,429.0224458086538
8.0,4.0,-2109388.0,-538679.0,-52527.629627391,523.0380261533994
0.0,8.0,446532.0,-2237706.0,300000.0,523.0380261533994
9.0,4.0,-2970890.0,277278.0,300000.0,317.5037515805274
5.0,8.0,-1839268.0,-1532138.0,300000.0,475.74734490803644
0.0,1.0,35808.0,-220952.0,299999.9999999999,378.9995782104062
4.0,0.0,-1316229.0,362136.0,300000.0,429.0224458086538
5.0,7.0,-1033492.0,-2220748.0,300000.0,475.74734490803644
0.0,8.0,402388.0,-2803844.0,225728.6002862174,523.0380261533994
0.0,9.0,320912.0,-1772217.0,300000.0,523.0380261533994
1.0,6.0,22189.0,-560864.0,300000.0,429.0224458086538
3.0,3.0,-1207556.0,-1056491.0,300000.0,475.74734490803644
8.0,6.0,-2000689.0,-445935.0,300000.0,86.80751886403931
1.0,1.0,-319488.0,-159560.0,300000.0,429.0224458086538
3.0,2.0,-1154294.0,-1018366.0,299999.9999999999,378.9995782104062
9.0,8.0,-2748732.0,-1913077.0,-294445.00807674276,573.7886178346938
0.0,1.0,198660.0,353875.0,299999.9999999999,378.9995782104062
5.0,9.0,-1659524.0,-3683674.0,300000.0,475.74734490803644
2.0,0.0,265524.0,332073.0,300000.0,86.80751886403931
9.0,9.0,-3672396.0,-2984760.0,300000.0,429.0224458086538
1.0,0.0,-352265.0,349435.0,300000.0,429.0224458086538
6.0,9.0,-947835.0,-1631737.0,-359856.91050989786,573.7886178346938
9.0,9.0,-3571446.0,-2665102.0,300000.0,429.0224458086538
6.0,2.0,-993190.0,-757770.0,248619.28674993198,475.74734490803644
0.0,8.0,577808.0,-2690662.0,170809.60754011036,523.0380261533994
0.0,4.0,347790.0,-989774.0,299999.9999999999,378.9995782104062
8.0,8.0,-2519742.0,-2002542.0,300000.0,317.5037515805274
0.0,7.0,303280.0,-1894248.0,300000.0,475.74734490803644
6.0,6.0,-1217971.0,-1182026.0,36911.87284484017,523.0380261533994
8.0,7.0,-3201636.0,-2398461.0,299999.9999999999,378.9995782104062
3.0,1.0,-107211.0,-652348.0,300000.0,475.74734490803644
1.0,7.0,136025.0,-1797938.0,300000.0,429.0224458086538
6.0,8.0,-755932.0,-1977612.0,300000.0,317.5037515805274
4.0,4.0,-1218952.0,-994375.0,300000.0,429.0224458086538
0.0,7.0,272847.0,-1515207.0,300000.0,475.74734490803644
1.0,2.0,66613.0,-583457.0,300000.0,475.74734490803644
6.0,7.0,-1150840.0,-1129695.0,300000.0,86.80751886403931
5.0,9.0,-1785202.0,-2973875.0,300000.0,475.74734490803644
3.0,0.0,-755846.0,339384.0,262864.3001431087,523.0380261533994
1.0,6.0,146812.0,-939165.0,300000.0,429.0224458086538
6.0,2.0,-1624715.0,-127748.0,300000.0,475.74734490803644
8.0,7.0,-1538090.0,-1046680.0,299999.9999999999,378.9995782104062
8.0,6.0,-1766661.0,-844470.0,300000.0,86.80751886403931
1.0,0.0,179718.0,410940.0,-1094838.3483360792,705.5328013839551
7.0,3.0,-2554440.0,-1009284.0,300000.0,475.74734490803644
9.0,4.0,-3038602.0,44451.0,300000.0,317.5037515805274
2.0,7.0,-926973.0,-1255395.0,181538.911117899,475.74734490803644
6.0,1.0,-1375382.0,135603.0,300000.0,475.74734490803644
0.0,8.0,727262.0,-2392072.0,300000.0,523.0380261533994
6.0,9.0,-991627.0,-2219324.0,-313953.8210831224,573.7886178346938
5.0,5.0,-1191807.0,-646237.0,300000.0,317.5037515805274
1.0,2.0,-36508.0,-979430.0,300000.0,475.74734490803644
3.0,2.0,-200794.0,-860525.0,175309.13876877632,378.9995782104062
4.0,8.0,-525310.0,-2340708.0,300000.0,86.80751886403931
6.0,5.0,-1489911.0,-375208.0,300000.0,429.0224458086538
2.0,6.0,79261.0,-781287.0,300000.0,86.80751886403931
7.0,6.0,-2647415.0,-1140540.0,300000.0,86.80751886403931
3.0,7.0,-426013.0,-2339085.0,300000.0,86.80751886403931
1.0,0.0,443259.0,-36532.0,-531778.5790155523,632.0505919571066
9.0,8.0,-1921806.0,-2053941.0,-68946.08126770821,573.7886178346938
1.0,0.0,515936.0,209880.0,17266.3146550369,378.9995782104062
9.0,9.0,-1719260.0,-3541780.0,300000.0,429.0224458086538
1.0,7.0,-26097.0,-2449248.0,300000.0,429.0224458086538
8.0,7.0,-2517776.0,-1056769.0,299999.9999999999,378.9995782104062
